link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,queue,density,geometry,notes
1,1285,5018,AM,857.3950840000003,0.6811428592996475,20.999999933504995,0.012248501200000005,,,,
2,1286,11125,AM,764.0618730000001,1.3314285738348566,20.99999996204679,0.010915169614285717,,,,
3,1289,4952,AM,341.73508494365433,0.6934285710590825,21.000000011189712,0.004881929784909348,,,,
4,1289,5018,AM,768.3500342764551,0.7488571446305515,20.999999950268776,0.010976429061092216,,,,
5,1289,11124,AM,317.2374667798904,1.4482857140916414,21.000000002814037,0.004531963811141291,,,,
6,1289,11125,AM,30.139417999999992,1.4420000000000073,20.999999999999893,0.00043056311428571416,,,,
7,1290,4952,AM,390.323847,0.7188571431042419,20.999999992781486,0.005576054957142857,,,,
8,1296,5240,AM,9.966587999999994,0.587428571,21.00000001532101,0.0001423798285714285,,,,
9,1299,4958,AM,51.56074381796617,0.568000000000025,20.999999999999073,0.0007365820545423738,,,,
10,1299,11129,AM,124.51148118203386,1.0391428570015604,21.00000000285546,0.0017787354454576266,,,,
11,1314,11146,AM,1003.570579,0.7880000049936374,20.99999986692083,0.014336722557142856,,,,
12,1316,11148,AM,0,0.745142857,21.00000000402607,0.0,,,,
13,1318,11160,AM,0,0.681142857,21.000000004404363,0.0,,,,
14,1319,11124,AM,1078.2736527743693,0.5868571479561846,20.999999817536725,0.015403909325348134,,,,
15,1320,5820,AM,0,0.984285714,21.000000006095792,0.0,,,,
16,1320,11148,AM,0,0.722,21.0,0.0,,,,
17,1322,5589,AM,0,0.636857143,20.999999995289368,0.0,,,,
18,1322,11161,AM,698.8200491890942,0.7628571441365898,20.99999996477927,0.009983143559844204,,,,
19,1323,5592,AM,960.0077757334044,0.7705714330889425,20.99999987688644,0.013714396796191491,,,,
20,1325,10853,AM,187.952858,0.4749000000037025,19.999999999844068,0.0026850408285714286,,,,
21,1346,11172,AM,890.9827310000001,0.719428573832461,20.99999992983087,0.01272832472857143,,,,
22,1348,5210,AM,0,0.721428571,21.000000012475248,0.0,,,,
23,1349,5210,AM,405.58807770821386,0.659714286111531,20.9999999873549,0.005794115395831627,,,,
24,1349,5219,AM,311.87097188045567,0.7788571430460316,20.999999994907075,0.004455299598292224,,,,
25,1349,11181,AM,448.43826733468524,0.8831428572231211,20.999999998091425,0.006406260961924075,,,,
26,1351,5209,AM,309.425569,0.7211428570412995,21.000000002957403,0.004420365271428571,,,,
27,1352,5209,AM,215.53624239662162,0.7188571430096923,20.99999999554357,0.0030790891770945943,,,,
28,1352,6256,AM,317.8274392713241,0.7257142860462626,20.999999990393583,0.004540391989590345,,,,
29,1352,11181,AM,110.89850620853821,1.1331428570010706,21.00000000262766,0.0015842643744076886,,,,
30,1352,11261,AM,29.004502185949903,1.1037142860000049,20.999999994563716,0.00041435003122785577,,,,
31,1353,5589,AM,0.2878657816492892,0.732571429,20.999999987714506,4.11236830927556e-06,,,,
