link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,queue,density,geometry,notes
1,1,2,AM,28.45970491926012,7.312053699251583,49.23377409507364,1.0988218206523548,,,,
2,1,3,AM,74.70979568722016,66.30719507388888,3.619516701506646,3.1922488383028247,,,,
3,2,1,AM,30.38323115090143,7.704377802612505,46.72668049559126,1.1730886692342695,,,,
4,2,6,AM,36.928107874409775,2312.7742464034427,0.12971434651113273,7.447885901014436,,,,
5,3,1,AM,14.086269455578844,4.078743002903358,58.8416577924036,0.601887301283092,,,,
6,3,4,AM,12.111665118061822,4.1506315222812935,57.82252621357481,0.7078498651741225,,,,
7,3,12,AM,294.31778811028465,15011.005778890196,0.015988269109689455,12.575802256512258,,,,
8,4,3,AM,227.60592699670514,18790.017242934904,0.01277273974244173,13.302120159943026,,,,
9,4,5,AM,8.753882210313945,2.0176166559487525,59.47611487355207,0.4922668089566291,,,,
10,4,11,AM,4.08609718071305,6.432091699066201,55.96935131572582,0.8324024569575151,,,,
11,5,4,AM,141.53424126967033,1205.8344374479657,0.09951614937616861,7.959052639048425,,,,
12,5,6,AM,24.346324188241443,355.694915059569,0.6747355383469754,4.920437386467551,,,,
13,5,9,AM,0,5.0,60.0,0.0,,,,
14,6,2,AM,10.151634106051088,18.179803154067752,16.50182884036754,2.0474434484391693,,,,
15,6,5,AM,29.076683247597828,719.5038059111225,0.333563211241229,5.876451747695599,,,,
16,6,8,AM,64.35,8935.621473576904,0.013429396081161922,13.136406320173108,,,,
17,7,8,AM,8.039523938645388,3.497130945230533,51.4707635541895,1.0252141011815383,,,,
18,7,18,AM,105.63589525351516,126.52142420995575,0.9484559690133286,4.513679375030024,,,,
19,8,6,AM,20.303885290997684,90.54212621279062,1.325349922951643,4.14483429775807,,,,
20,8,7,AM,22.99322299206749,36.262039252968854,4.963868654608635,2.9321358606528465,,,,
21,8,9,AM,0,10.0,60.0,0.0,,,,
22,8,16,AM,100.40732713575244,85904.12954272037,0.0034922651751078987,18.396358947554496,,,,
23,9,5,AM,100.0,7505.0,0.039973351099267154,10.0,,,,
24,9,8,AM,15.1,95.09748089030572,6.309315392824084,2.7444565612504546,,,,
25,9,10,AM,0,3.0,60.0,0.0,,,,
26,10,9,AM,72.19999999999999,329.0833248529203,0.546973931542866,5.188347058738986,,,,
27,10,11,AM,1.9455645811823816,5.001074592657761,59.987107658909885,0.19455645811823816,,,,
28,10,15,AM,0,6.0,60.0,0.0,,,,
29,10,16,AM,0,4.0,60.0,0.0,,,,
